chr17	-	78440039	78440115	2	78440039,78440115	C,C
chr17	-	78440039	78440039	1	78440039	T
chr17	-	78440039	78440115	2	78440039,78440115	C,C
chr17	-	78440115	78440115	1	78440115	C
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	C
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	+	78440114	78440114	1	78440114	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	C
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	+	78440114	78440114	1	78440114	C
chr17	+	78440114	78440114	1	78440114	C
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	+	78440114	78440114	1	78440114	C
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	+	78440114	78440114	1	78440114	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440115	1	78440115	C
chr17	-	78440115	78440115	1	78440115	C
chr17	+	78440114	78440114	1	78440114	T
chr17	-	78440115	78440115	1	78440115	T
chr17	-	78440115	78440200	2	78440115,78440200	T,C
chr17	-	78440115	78440115	1	78440115	T
chr17	+	78440114	78440199	2	78440114,78440199	T,C
chr17	+	78440114	78440199	2	78440114,78440199	T,C
chr17	-	78440115	78440200	2	78440115,78440200	C,C
chr17	+	78440199	78440199	1	78440199	C
chr17	-	78440115	78440200	2	78440115,78440200	T,T
chr17	+	78440199	78440215	2	78440199,78440215	C,T
chr17	+	78440199	78440215	2	78440199,78440215	C,T
chr17	+	78440199	78440215	2	78440199,78440215	C,C
chr17	-	78440200	78440216	2	78440200,78440216	C,T
chr17	+	78440199	78440215	2	78440199,78440215	C,T
chr17	+	78440199	78440215	2	78440199,78440215	C,C
chr17	+	78440199	78440215	2	78440199,78440215	C,C
chr17	-	78440200	78440216	2	78440200,78440216	C,C
chr17	-	78440200	78440216	2	78440200,78440216	C,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,C,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,T,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	T,T,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,T,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	T,T,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	T,T,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,C,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	T,T,C
chr17	-	78440200	78440230	3	78440200,78440216,78440230	C,T,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	-	78440200	78440275	4	78440200,78440216,78440230,78440275	C,C,C,C
chr17	-	78440200	78440275	4	78440200,78440216,78440230,78440275	C,C,C,C
chr17	+	78440199	78440199	1	78440199	C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,T,C
chr17	+	78440199	78440274	4	78440199,78440215,78440229,78440274	T,T,C,C
chr17	+	78440199	78440274	4	78440199,78440215,78440229,78440274	C,C,C,T
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,C,C
chr17	-	78440200	78440284	5	78440200,78440216,78440230,78440275,78440284	C,T,C,C,T
chr17	-	78440200	78440284	5	78440200,78440216,78440230,78440275,78440284	C,T,C,T,T
chr17	+	78440199	78440293	6	78440199,78440215,78440229,78440274,78440283,78440293	C,T,C,C,C,T
chr17	-	78440200	78440284	5	78440200,78440216,78440230,78440275,78440284	C,T,C,C,T
chr17	+	78440199	78440283	5	78440199,78440215,78440229,78440274,78440283	C,T,C,C,C
chr17	-	78440200	78440294	6	78440200,78440216,78440230,78440275,78440284,78440294	C,T,C,C,C,C
chr17	-	78440200	78440294	6	78440200,78440216,78440230,78440275,78440284,78440294	T,C,C,C,C,T
chr17	-	78440200	78440294	6	78440200,78440216,78440230,78440275,78440284,78440294	C,C,C,T,C,C
chr17	+	78440199	78440229	3	78440199,78440215,78440229	C,T,C
chr17	-	78440200	78440294	6	78440200,78440216,78440230,78440275,78440284,78440294	C,C,C,C,C,C
chr17	+	78440199	78440299	7	78440199,78440215,78440229,78440274,78440283,78440293,78440299	C,T,T,C,C,C,T
chr17	-	78440216	78440300	6	78440216,78440230,78440275,78440284,78440294,78440300	C,C,C,C,C,C
chr17	+	78440215	78440274	3	78440215,78440229,78440274	T,C,C
chr17	-	78440216	78440300	6	78440216,78440230,78440275,78440284,78440294,78440300	C,C,C,C,C,C
chr17	+	78440215	78440283	4	78440215,78440229,78440274,78440283	C,C,T,T
chr17	+	78440215	78440299	6	78440215,78440229,78440274,78440283,78440293,78440299	T,C,C,C,C,C
chr17	+	78440215	78440215	1	78440215	T
chr17	+	78440215	78440299	6	78440215,78440229,78440274,78440283,78440293,78440299	T,C,C,C,T,C
chr17	-	78440216	78440300	6	78440216,78440230,78440275,78440284,78440294,78440300	T,C,T,T,T,C
chr17	+	78440215	78440299	6	78440215,78440229,78440274,78440283,78440293,78440299	C,C,C,C,C,C
chr17	-	78440230	78440319	7	78440230,78440275,78440284,78440294,78440300,78440317,78440319	T,C,T,T,T,C,C
chr17	+	78440229	78440299	5	78440229,78440274,78440283,78440293,78440299	C,C,C,T,C
chr17	+	78440229	78440229	1	78440229	C
chr17	+	78440229	78440318	7	78440229,78440274,78440283,78440293,78440299,78440316,78440318	C,C,T,T,C,C,C
chr17	+	78440274	78440316	5	78440274,78440283,78440293,78440299,78440316	T,T,T,C,C
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	C,C,T,C,C,C
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	C,C,C,C,C,T
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	C,C,T,C,T,T
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	T,T,C,C,C,C
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	T,T,T,T,T,T
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	C,C,C,C,C,C
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	C,C,C,C,C,C
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	C,C,C,C,T,T
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	T,C,C,C,C,C
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	C,C,C,C,C,C
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	T,T,T,C,T,T
chr17	-	78440275	78440319	4	78440275,78440284,78440294,78440319	C,C,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,C,C,C,C
chr17	+	78440274	78440318	6	78440274,78440283,78440293,78440299,78440316,78440318	C,C,C,T,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	T,T,T,T,T,T,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,C,C,C,C
chr17	-	78440275	78440300	4	78440275,78440284,78440294,78440300	C,C,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,C,C,C,T
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,C,C,C,C
chr17	-	78440275	78440348	7	78440275,78440284,78440294,78440300,78440317,78440319,78440348	C,C,T,C,C,C,T
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	C,C,C,C,C,C
chr17	-	78440275	78440319	6	78440275,78440284,78440294,78440300,78440317,78440319	C,C,C,C,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,C,C,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,C,C,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,T,C,C,C,C
chr17	+	78440274	78440347	7	78440274,78440283,78440293,78440299,78440316,78440318,78440347	C,C,C,T,C,C,C
chr17	-	78440275	78440348	6	78440275,78440284,78440294,78440300,78440319,78440348	C,T,T,T,C,C
chr17	+	78440274	78440370	8	78440274,78440283,78440293,78440299,78440316,78440318,78440347,78440370	C,C,C,C,C,C,C,T
chr17	-	78440275	78440348	7	78440275,78440284,78440294,78440300,78440317,78440319,78440348	C,C,T,T,T,C,T
chr17	-	78440275	78440371	8	78440275,78440284,78440294,78440300,78440317,78440319,78440348,78440371	C,C,C,C,T,T,T,T
chr17	+	78440283	78440299	3	78440283,78440293,78440299	C,T,T
chr17	-	78440284	78440348	6	78440284,78440294,78440300,78440317,78440319,78440348	T,T,C,C,C,T
chr17	+	78440283	78440370	7	78440283,78440293,78440299,78440316,78440318,78440347,78440370	C,T,C,C,C,T,C
chr17	-	78440284	78440371	7	78440284,78440294,78440300,78440317,78440319,78440348,78440371	C,C,T,C,C,C,T
chr17	+	78440283	78440370	7	78440283,78440293,78440299,78440316,78440318,78440347,78440370	C,T,C,C,C,T,T
chr17	+	78440293	78440370	6	78440293,78440299,78440316,78440318,78440347,78440370	T,T,T,T,C,T
chr17	+	78440293	78440370	6	78440293,78440299,78440316,78440318,78440347,78440370	C,C,C,C,C,C
chr17	-	78440300	78440371	5	78440300,78440317,78440319,78440348,78440371	C,C,T,C,T
chr17	-	78440317	78440371	4	78440317,78440319,78440348,78440371	C,C,C,C
chr17	+	78440316	78440370	4	78440316,78440318,78440347,78440370	C,C,C,T
chr17	-	78440319	78440371	3	78440319,78440348,78440371	T,C,T
chr17	+	78440316	78440370	4	78440316,78440318,78440347,78440370	C,C,C,T
chr17	+	78440316	78440370	4	78440316,78440318,78440347,78440370	T,T,C,T
chr17	+	78440316	78440370	4	78440316,78440318,78440347,78440370	C,C,C,T
chr17	-	78440317	78440371	4	78440317,78440319,78440348,78440371	T,T,C,C
chr17	+	78440316	78440370	4	78440316,78440318,78440347,78440370	C,C,C,T
chr17	+	78440316	78440370	4	78440316,78440318,78440347,78440370	C,C,C,T
chr17	+	78440318	78440370	3	78440318,78440347,78440370	T,C,T
chr17	+	78440318	78440370	3	78440318,78440347,78440370	C,C,C
chr17	+	78440318	78440370	3	78440318,78440347,78440370	C,C,C
chr17	+	78440318	78440370	3	78440318,78440347,78440370	C,C,T
chr17	+	78440347	78440419	3	78440347,78440370,78440419	C,C,T
chr17	+	78440347	78440419	3	78440347,78440370,78440419	C,T,C
chr17	+	78440347	78440419	3	78440347,78440370,78440419	C,T,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	C,C,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	C,C,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	T,T,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	C,C,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	C,C,C
chr17	-	78440348	78440371	2	78440348,78440371	C,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	C,C,C
chr17	-	78440348	78440371	2	78440348,78440371	C,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	T,C,C
chr17	-	78440348	78440420	3	78440348,78440371,78440420	T,C,C
chr17	-	78440371	78440420	2	78440371,78440420	T,C
chr17	-	78440371	78440420	2	78440371,78440420	T,C
chr17	-	78440371	78440420	2	78440371,78440420	C,C
chr17	-	78440371	78440420	2	78440371,78440420	T,C
chr17	-	78440371	78440420	2	78440371,78440420	T,T
chr17	-	78440371	78440420	2	78440371,78440420	C,C
chr17	-	78440420	78440420	1	78440420	C
chr17	-	78440420	78440420	1	78440420	C
chr17	-	78440420	78440420	1	78440420	C
chr17	-	78440420	78440476	2	78440420,78440476	C,C
chr17	+	78440419	78440475	2	78440419,78440475	C,T
chr17	-	78440420	78440420	1	78440420	C
chr17	-	78440420	78440476	2	78440420,78440476	C,T
chr17	-	78440420	78440420	1	78440420	C
chr17	-	78440420	78440476	2	78440420,78440476	C,C
chr17	-	78440420	78440420	1	78440420	C
chr17	-	78440420	78440515	3	78440420,78440476,78440515	C,C,T
chr17	-	78440476	78440515	2	78440476,78440515	T,T
chr17	+	78440475	78440514	2	78440475,78440514	C,T
chr17	-	78440476	78440515	2	78440476,78440515	C,C
chr17	-	78440476	78440515	2	78440476,78440515	T,T
chr17	-	78440476	78440515	2	78440476,78440515	C,T
chr17	-	78440476	78440515	2	78440476,78440515	T,T
chr17	-	78440476	78440515	2	78440476,78440515	T,T
chr17	-	78440476	78440515	2	78440476,78440515	T,T
chr17	+	78440475	78440514	2	78440475,78440514	C,T
chr17	+	78440475	78440514	2	78440475,78440514	T,T
chr17	+	78440514	78440514	1	78440514	T
chr17	-	78440515	78440603	2	78440515,78440603	T,T
chr17	+	78440602	78440602	1	78440602	T
chr17	+	78440602	78440602	1	78440602	C
chr17	+	78440602	78440602	1	78440602	T
chr17	-	78440603	78440603	1	78440603	T
chr17	+	78440602	78440602	1	78440602	C
chr17	-	78440603	78440603	1	78440603	T
chr17	+	78440602	78440602	1	78440602	T
chr17	+	78440866	78440866	1	78440866	T
chr17	+	78440866	78440866	1	78440866	C
chr17	+	78440866	78440866	1	78440866	C
chr17	+	78440866	78440866	1	78440866	C
chr17	-	78441068	78441068	1	78441068	C
chr17	-	78441068	78441068	1	78441068	T
chr17	-	78441068	78441068	1	78441068	C
chr17	-	78441068	78441068	1	78441068	C
chr17	-	78441068	78441068	1	78441068	C
chr17	-	78441068	78441113	2	78441068,78441113	C,C
chr17	-	78441068	78441119	3	78441068,78441113,78441119	C,T,C
chr17	-	78441068	78441119	3	78441068,78441113,78441119	C,T,C
chr17	-	78441068	78441119	3	78441068,78441113,78441119	C,T,C
chr17	+	78441067	78441118	3	78441067,78441112,78441118	C,T,T
chr17	-	78441068	78441068	1	78441068	C
chr17	-	78441068	78441068	1	78441068	C
chr17	-	78441068	78441119	3	78441068,78441113,78441119	T,C,C
chr17	-	78441068	78441119	3	78441068,78441113,78441119	C,C,C
chr17	-	78441068	78441119	3	78441068,78441113,78441119	C,C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	T,T
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	T,C
chr17	-	78441113	78441119	2	78441113,78441119	T,T
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	C,C
chr17	-	78441113	78441119	2	78441113,78441119	T,C
chr17	-	78441119	78441119	1	78441119	C
chr17	-	78441119	78441119	1	78441119	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	T
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	T
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	T
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	T
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	T
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441230	78441230	1	78441230	C
chr17	-	78441538	78441538	1	78441538	T
chr17	-	78441538	78441538	1	78441538	T
chr17	-	78441538	78441538	1	78441538	T
chr17	-	78441538	78441538	1	78441538	T
chr17	-	78441538	78441538	1	78441538	C
chr17	-	78441538	78441538	1	78441538	C
chr17	+	78441537	78441537	1	78441537	T
chr17	+	78441537	78441537	1	78441537	T
chr17	-	78441696	78441728	2	78441696,78441728	C,C
chr17	-	78441696	78441728	2	78441696,78441728	C,C
chr17	+	78441695	78441695	1	78441695	T
chr17	+	78441695	78441727	2	78441695,78441727	C,C
chr17	-	78441696	78441728	2	78441696,78441728	C,C
chr17	-	78441696	78441728	2	78441696,78441728	C,C
chr17	+	78441695	78441727	2	78441695,78441727	C,C
chr17	-	78441696	78441759	3	78441696,78441728,78441759	C,C,C
chr17	+	78441695	78441758	3	78441695,78441727,78441758	C,C,C
chr17	+	78441695	78441758	3	78441695,78441727,78441758	T,C,C
chr17	+	78441695	78441727	2	78441695,78441727	C,C
chr17	+	78441695	78441777	4	78441695,78441727,78441758,78441777	C,C,C,C
chr17	+	78441695	78441777	4	78441695,78441727,78441758,78441777	C,C,C,C
chr17	+	78441727	78441777	3	78441727,78441758,78441777	C,C,C
chr17	+	78441727	78441789	4	78441727,78441758,78441777,78441789	C,C,C,C
chr17	+	78441727	78441789	4	78441727,78441758,78441777,78441789	C,C,C,C
chr17	+	78441758	78441789	3	78441758,78441777,78441789	C,C,C
chr17	+	78441758	78441789	3	78441758,78441777,78441789	C,C,C
chr17	-	78441759	78441790	3	78441759,78441778,78441790	C,C,C
chr17	-	78441759	78441790	3	78441759,78441778,78441790	C,C,T
chr17	+	78441758	78441789	3	78441758,78441777,78441789	T,C,C
chr17	-	78441759	78441790	3	78441759,78441778,78441790	C,T,C
chr17	+	78441758	78441789	3	78441758,78441777,78441789	C,C,C
chr17	+	78441758	78441789	3	78441758,78441777,78441789	C,C,C
chr17	-	78441759	78441790	3	78441759,78441778,78441790	C,C,T
chr17	+	78441758	78441789	3	78441758,78441777,78441789	C,C,C
chr17	-	78441759	78441790	3	78441759,78441778,78441790	C,C,C
chr17	+	78441777	78441789	2	78441777,78441789	C,C
chr17	+	78441777	78441789	2	78441777,78441789	C,C
chr17	+	78441777	78441789	2	78441777,78441789	C,T
chr17	+	78441777	78441789	2	78441777,78441789	C,C
chr17	+	78441789	78441789	1	78441789	C
chr17	+	78441789	78441789	1	78441789	C
chr17	+	78441789	78441789	1	78441789	C
chr17	+	78441789	78441789	1	78441789	C
chr17	+	78441919	78441919	1	78441919	C
chr17	+	78441919	78441919	1	78441919	C
chr17	+	78441919	78441919	1	78441919	C
chr17	+	78441919	78441919	1	78441919	T
chr17	+	78441919	78441919	1	78441919	T
chr17	+	78441919	78441919	1	78441919	C
chr17	+	78441919	78441934	2	78441919,78441934	C,C
chr17	+	78441919	78441934	2	78441919,78441934	C,C
chr17	+	78441919	78441934	2	78441919,78441934	T,C
chr17	+	78441919	78441934	2	78441919,78441934	T,T
chr17	+	78441919	78441934	2	78441919,78441934	C,C
chr17	+	78441919	78441919	1	78441919	T
chr17	+	78441919	78441946	3	78441919,78441934,78441946	C,C,T
chr17	+	78441919	78441946	3	78441919,78441934,78441946	C,C,C
chr17	-	78441920	78441947	3	78441920,78441935,78441947	T,T,C
chr17	+	78441919	78441946	3	78441919,78441934,78441946	C,C,C
chr17	+	78441919	78441946	3	78441919,78441934,78441946	C,C,T
chr17	+	78441919	78441919	1	78441919	C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,T
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	T,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,T,T,T
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	T,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	T,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,T,C,T
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,T,T,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,T,T
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	-	78441920	78441957	4	78441920,78441935,78441947,78441957	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	T,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	T,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,T,T,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,C,C,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,C,C,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,T,C,C,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	T,C,T,C,C
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,C,C,T
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,T,C,C
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,C,C,T
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441956	4	78441919,78441934,78441946,78441956	C,C,C,C
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,T,C,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	C,C,C,C,T
chr17	+	78441919	78441997	5	78441919,78441934,78441946,78441956,78441997	T,C,T,C,C
